Gene.name	Wormbase.ID	Transcript.name	Chromosome	Strand	Relative.loc.chromosome	GermlineExpression	Total.value.of.PATC.algorithm	PATC.density	Bin.size	Bases.with.PATC.60	Frequency.of.PATCs.60	stoekius_oocyte_rpkm	spermatogenic_gonad_fem.3_RPKM_Ortiz_2014	Gene.expression__Ortiz_2014	Germline_TPM_Serizay2020
lin-39	WBGene00003024	C07H6.7.1	III	-	0.546432	TRUE	61791	11.0637421665175	5585	11	0.00196956132497762	4.5	0.17078	Oogenic	1.078
ceh-13	WBGene00000437	R13A5.5.1	III	+	0.54823	FALSE	22846	11.0367149758454	2070	11	0.00531400966183575	0.2	NA	NA	0.852
lgc-12	WBGene00020048	R13A5.4.1	III	+	0.548713	FALSE	32882	13.9448685326548	2358	31	0.0131467345207803	0	NA	NA	0.488
ttr-8	WBGene00020049	R13A5.6.1	III	-	0.548829	FALSE	9147	11.5638432364096	791	0	0	0.1	NA	NA	22.083
ttr-32	WBGene00020047	R13A5.3.1	III	+	0.548978	FALSE	8169	9.53208868144691	857	0	0	0.1	1.66399	Gender Neutral	22.547
R13A5.7	WBGene00020050	R13A5.7.1	III	-	0.54912	TRUE	31063	13.720406360424	2264	73	0.032243816254417	18.5	1.91809	Oogenic	34.011
rpl-9	WBGene00004420	R13A5.8.1	III	-	0.549375	TRUE	2586	3.85394932935917	671	0	0	73.5	3525.02	Gender Neutral	1321.889
lpd-7	WBGene00003063	R13A5.12.1	III	+	0.549503	TRUE	12931	7.23614997202015	1787	0	0	25.4	241.919	Gender Neutral	251.026
mfsd-6	WBGene00020051	R13A5.9.1	III	-	0.549735	FALSE	52075	13.1969082615307	3946	172	0.0435884439939179	0.1	NA	NA	14.954
R13A5.10	WBGene00020052	R13A5.10.1	III	-	0.550106	FALSE	7059	8.13248847926267	868	0	0	0.2	72.683	Spermatogenic	6.648
cup-5	WBGene00000846	R13A5.1c.1	III	+	0.550481	TRUE	114821	16.2451895868704	7068	387	0.0547538200339559	41.9	18.893	Oogenic	41.655
R13A5.15	WBGene00194726	R13A5.15.1	III	-	0.550465	NA	21450	15.073787772312	1423	32	0.022487702037948	NA	1.69676	Gender Neutral	0.421
R13A5.11	WBGene00020053	R13A5.11.1	III	-	0.550824	FALSE	10415	6.07642940490082	1714	0	0	0.4	130.131	Spermatogenic	15.995
Y80D4G.2	WBGene00305069	Y80D4G.2.1	III	-	0.550951	NA	6302	8.99001426533524	701	0	0	NA	NA	NA	NA
T04A6.3	WBGene00020202	T04A6.3b.1	III	-	0.551888	FALSE	27369	11.6861656703672	2342	31	0.0132365499573015	0	24.5884	Spermatogenic	0.836
T04A6.4	WBGene00194734	T04A6.4.1	III	-	0.552019	NA	2654	3.79685264663805	699	0	0	NA	NA	NA	0
T04A6.2	WBGene00020201	T04A6.2.1	III	+	0.552478	FALSE	5795	7.56527415143603	766	0	0	0	NA	NA	0.455
T04A6.1	WBGene00020200	T04A6.1.1	III	+	0.552609	FALSE	14457	14.7822085889571	978	91	0.0930470347648262	0	NA	NA	6.358
fbn-1	WBGene00022816	ZK783.1a.1	III	+	0.553764	FALSE	127394	8.39720519412036	15171	284	0.018719926174939	0.1	0.00204105	Gender Neutral	6.746
upp-1	WBGene00022817	ZK783.2.1	III	-	0.55443	TRUE	13572	7.27721179624665	1865	0	0	137	115.179	Gender Neutral	99.986
baz-2	WBGene00001470	ZK783.4.1	III	-	0.555247	TRUE	68110	13.1207859757272	5191	142	0.0273550375650164	7.6	0.273423	Oogenic	28.667
ZK783.7	WBGene00194729	ZK783.7.1	III	+	0.555503	NA	3034	6.69757174392936	453	0	0	NA	NA	NA	2.222
lido-18	WBGene00015988	C18H2.1.1	III	+	0.556085	FALSE	66704	13.1617995264404	5068	94	0.0185477505919495	0	20.5199	Spermatogenic	21.113
C18H2.5	WBGene00015992	C18H2.5.1	III	-	0.558032	FALSE	49260	10.0756800981796	4889	72	0.0147269380241358	0	31.8443	Spermatogenic	8.681
lin-13	WBGene00003002	C03B8.4.1	III	-	0.558993	TRUE	78875	8.91444394213381	8848	0	0	14.7	44.2742	Gender Neutral	198.102
C03B8.3	WBGene00015386	C03B8.3.1	III	+	0.559703	NA	83868	16.9979732468585	4934	297	0.0601945683015809	NA	98.1242	Spermatogenic	18.456
ncl-1	WBGene00003559	ZK112.2a.1	III	+	0.560663	NA	206682	12.4800434756355	16561	539	0.0325463438198176	NA	31.4326	Gender Neutral	61.91
ZK112.4	WBGene00022660	ZK112.4.1	III	-	0.560793	FALSE	903	2.98019801980198	303	0	0	0	NA	NA	0
ZK112.5	WBGene00022661	ZK112.5.1	III	-	0.561447	FALSE	36117	23.1667735728031	1559	278	0.1783194355356	0	NA	NA	1.172
ZK112.6	WBGene00022662	ZK112.6.1	III	-	0.561543	NA	13451	19.5793304221252	687	51	0.074235807860262	NA	NA	NA	2.122
cdh-3	WBGene00000395	ZK112.7.1	III	-	0.562103	FALSE	147821	11.3238087942393	13054	264	0.020223686226444	0.9	0.0199517	Oogenic	6.232
pcp-1	WBGene00003956	ZK112.1.1	III	+	0.562984	FALSE	20157	8.82144420131291	2285	0	0	0	3.07813	Gender Neutral	81.807
mtx-2	WBGene00022516	ZC97.1a.1	III	-	0.563186	TRUE	24927	16.3562992125984	1524	55	0.0360892388451444	64.5	98.878	Gender Neutral	72.311
ZK686.2	WBGene00022792	ZK686.2.1	III	-	0.563338	TRUE	24293	10.957600360848	2217	22	0.0099233198015336	18.5	57.0311	Gender Neutral	89.834
ZK686.5	WBGene00022795	ZK686.5.1	III	-	0.563485	FALSE	8657	8.88809034907598	974	0	0	0	69.851	Spermatogenic	14.281
ZK686.3	WBGene00022793	ZK686.3.1	III	-	0.563591	TRUE	6896	5.64320785597381	1222	0	0	203.5	220.301	Gender Neutral	307.358
snu-23	WBGene00022794	ZK686.4.1	III	-	0.563675	TRUE	9252	12.3031914893617	752	0	0	34.8	78.666	Gender Neutral	129.508
ZK686.6	WBGene00044799	ZK686.6.1	III	-	0.563856	FALSE	6099	6.29411764705882	969	0	0	0	NA	NA	18.563
ZK686.1	WBGene00022791	ZK686.1.1	III	+	0.563964	TRUE	1338	7.47486033519553	179	0	0	161.1	113.637	Gender Neutral	179.857
bath-15	WBGene00015590	C08C3.2a.1	III	-	0.5641	TRUE	23746	20.9215859030837	1135	92	0.081057268722467	27	46.5248	Gender Neutral	117.691
mab-5	WBGene00003102	C08C3.3.1	III	-	0.564454	FALSE	94075	15.3717320261438	6120	126	0.0205882352941176	0.2	NA	NA	0.271
cyk-7	WBGene00015591	C08C3.4a.1	III	-	0.565482	TRUE	20117	11.9601664684899	1682	52	0.0309155766944114	283.8	173.007	Gender Neutral	135.244
egl-5	WBGene00001174	C08C3.1a.1	III	+	0.566999	FALSE	22662	12.1187165775401	1870	103	0.0550802139037433	1	NA	NA	3.086
egl-45	WBGene00001209	C27D11.1.1	III	-	0.567814	TRUE	26412	6.78448497302851	3893	0	0	42.2	215.229	Gender Neutral	179.29
ZK652.6	WBGene00022785	ZK652.6a.1	III	+	0.568121	TRUE	40708	14.0663441603317	2894	156	0.0539046302695231	17.2	34.6492	Gender Neutral	70.836
ceh-23	WBGene00000446	ZK652.5.1	III	+	0.568818	FALSE	21460	12.0969560315671	1774	59	0.0332581736189402	0	NA	NA	0.057
ZK652.8	WBGene00022786	ZK652.8.1	III	-	0.569017	TRUE	10357	12.2858837485172	843	0	0	4.5	3.39087	Spermatogenic	14.594
rpl-35	WBGene00004449	ZK652.4.1	III	+	0.569898	TRUE	1335	3.14117647058824	425	0	0	118.2	5927.13	Gender Neutral	1638.96
tag-307	WBGene00022787	ZK652.10.1	III	-	0.569984	TRUE	20645	14.7148966500356	1403	80	0.0570206699928724	46.2	63.6743	Gender Neutral	111.318
coq-5	WBGene00000765	ZK652.9.1	III	-	0.570085	TRUE	14404	13.9438528557599	1033	111	0.107454017424976	45.7	94.7929	Gender Neutral	70.732
ufm-1	WBGene00044324	ZK652.3.1	III	+	0.570173	TRUE	2057	5.7943661971831	355	0	0	279.3	206.318	Gender Neutral	237.532
tomm-7	WBGene00022783	ZK652.2.1	III	+	0.570222	TRUE	3233	7.4151376146789	436	0	0	96	706.373	Gender Neutral	253.018
cuc-1	WBGene00000835	ZK652.11.1	III	-	0.570291	TRUE	4967	14.8268656716418	335	0	0	72.8	86.264	Gender Neutral	125.888
snr-5	WBGene00004918	ZK652.1.1	III	+	0.5704	TRUE	2232	5.37831325301205	415	0	0	412.9	706.651	Gender Neutral	288.418
slc-17.3	WBGene00015333	C02C2.4.1	III	-	0.570517	FALSE	30291	12.1650602409639	2490	83	0.0333333333333333	0	NA	NA	2.44
cup-4	WBGene00000845	C02C2.3.1	III	+	0.570788	FALSE	31063	14.6178823529412	2125	31	0.0145882352941176	0.2	1.50091	Gender Neutral	3.385
tyr-1	WBGene00015332	C02C2.1.1	III	+	0.571346	FALSE	31942	10.3842652795839	3076	63	0.020481144343303	0.3	0.488925	Gender Neutral	16.331
sup-18	WBGene00015334	C02C2.5.1	III	-	0.571544	FALSE	25709	16.3335451080051	1574	93	0.0590851334180432	0.3	NA	NA	3.938
ZK688.9	WBGene00022803	ZK688.9.1	III	-	0.571839	NA	27851	15.9148571428571	1750	68	0.0388571428571429	NA	74.1375	Gender Neutral	79.892
ZK688.11	WBGene00044762	ZK688.11.1	III	-	0.572002	TRUE	20572	17.508085106383	1175	0	0	42.3	27.6377	Gender Neutral	63.101
ZK688.5	WBGene00022800	ZK688.5a.1	III	-	0.572301	TRUE	57357	9.33696890769982	6143	93	0.0151391828097021	19.5	35.0311	Gender Neutral	123.856
fahd-1	WBGene00022798	ZK688.3.1	III	+	0.572711	NA	8772	11.9023066485753	737	62	0.0841248303934871	NA	34.8921	Gender Neutral	30.401
ZK688.4	WBGene00022799	ZK688.4.1	III	+	0.572784	TRUE	6064	24.5506072874494	247	0	0	7.2	122.387	Spermatogenic	9.016
ZK688.10	WBGene00044447	ZK688.10.1	III	-	0.572875	FALSE	8355	7.21502590673575	1158	0	0	0	208.503	Spermatogenic	42.668
best-24	WBGene00022797	ZK688.2.1	III	+	0.573328	FALSE	36937	11.5392064979694	3201	74	0.0231177756950953	0	0.62026	Spermatogenic	3.134
pcp-5	WBGene00022801	ZK688.6.1	III	-	0.573585	FALSE	21908	9.27519051651143	2362	0	0	1.9	0.376869	Oogenic	26.622
ZK688.1	WBGene00022796	ZK688.1.1	III	+	0.573877	FALSE	17474	15.6717488789238	1115	21	0.0188340807174888	0.1	NA	NA	0.845
ZK688.7	WBGene00022802	ZK688.7.1	III	-	0.573952	TRUE	4882	6.34850455136541	769	0	0	20.3	2.84021	Oogenic	55.855
ZK688.12	WBGene00044763	ZK688.12.1	III	-	0.574092	FALSE	8786	11.220945083014	783	0	0	0	84.9741	Spermatogenic	32.746
gly-3	WBGene00001628	ZK688.8.1	III	-	0.574316	TRUE	36068	11.9906914893617	3008	22	0.00731382978723404	42.7	97.6828	Gender Neutral	157.53
tag-250	WBGene00016203	C29E4.5a.1	III	-	0.574703	FALSE	132350	19.9382344079542	6638	520	0.0783368484483278	1.4	16.2364	Gender Neutral	18.718
C29E4.14	WBGene00044634	C29E4.14.1	III	+	0.574629	FALSE	15867	18.4285714285714	861	43	0.0499419279907085	0	114.637	Spermatogenic	16.596
C29E4.17	WBGene00194730	C29E4.17.1	III	+	0.574788	NA	16239	36.4103139013453	446	131	0.29372197309417	NA	63.9	Spermatogenic	8.802
C29E4.13	WBGene00043051	C29E4.13a.1	III	-	0.575156	TRUE	28930	18.4384958572339	1569	137	0.0873167622689611	14	30.8351	Gender Neutral	53.744
npp-15	WBGene00003801	C29E4.4.1	III	+	0.575381	TRUE	33855	8.97058823529412	3774	31	0.00821409644939057	25.1	38.0719	Gender Neutral	152.014
ran-2	WBGene00004303	C29E4.3a.1	III	+	0.575714	TRUE	44511	12.098668116336	3679	82	0.022288665398206	15.5	57.434	Gender Neutral	124.314
C29E4.10	WBGene00016207	C29E4.10.1	III	+	0.575992	FALSE	35969	11.9896666666667	3000	31	0.0103333333333333	0	NA	NA	2.286
C29E4.12	WBGene00016209	C29E4.12.1	III	+	0.576136	TRUE	5571	14.6220472440945	381	33	0.0866141732283465	55.7	117.981	Gender Neutral	153.754
kle-2	WBGene00016202	C29E4.2.1	III	+	0.576293	TRUE	40037	11.1679218967922	3585	128	0.0357043235704324	40.3	55.9383	Gender Neutral	123.948
gsto-1	WBGene00016204	C29E4.7.1	III	-	0.576496	FALSE	16978	11.9227528089888	1424	0	0	0	11.2899	Gender Neutral	2.841
col-90	WBGene00000665	C29E4.1.1	III	+	0.57672	NA	6346	6.23379174852652	1018	31	0.0304518664047151	NA	0.432507	Gender Neutral	15.364
let-754	WBGene00002879	C29E4.8.1	III	-	0.576831	TRUE	19839	14.7721518987342	1343	92	0.0685033507073716	102.8	405.266	Spermatogenic	140.059
C29E4.15	WBGene00045246	C29E4.15.1	III	+	0.577071	TRUE	46357	15.2892480211082	3032	83	0.0273746701846966	12.2	0.955743	Oogenic	4.296
C29E4.9	WBGene00016206	C29E4.9.1	III	-	0.577219	NA	12607	14.245197740113	885	0	0	NA	NA	NA	3.658
C29E4.11	WBGene00016208	C29E4.11.1	III	-	0.577324	NA	7602	9.97637795275591	762	0	0	NA	NA	NA	85.511
F54H12.10	WBGene00305131	F54H12.10.1	III	-	0.577404	NA	2717	9.05666666666667	300	0	0	NA	NA	NA	NA
F54H12.4	WBGene00018844	F54H12.4.1	III	-	0.577647	NA	16072	14.0244328097731	1146	60	0.0523560209424084	NA	NA	NA	0
F54H12.2	WBGene00018842	F54H12.2.1	III	+	0.577867	FALSE	9744	7.73333333333333	1260	0	0	0	NA	NA	1.185
F54H12.8	WBGene00045247	F54H12.8.1	III	-	0.578063	FALSE	43368	17.1144435674822	2534	216	0.085240726124704	0.1	49.6811	Spermatogenic	15.986
F54H12.7	WBGene00044633	F54H12.7.1	III	+	0.5782	FALSE	12394	14.1970217640321	873	0	0	0.1	433.992	Spermatogenic	50.289
F54H12.5	WBGene00018845	F54H12.5.1	III	-	0.578307	TRUE	23591	14.0589988081049	1678	33	0.0196662693682956	7.3	2.63653	Gender Neutral	43.693
eef-1B.1	WBGene00018846	F54H12.6.1	III	-	0.578423	TRUE	8055	9.9814126394052	807	73	0.090458488228005	1265.2	1315.73	Gender Neutral	1213.171
aco-2	WBGene00000041	F54H12.1a.1	III	+	0.578602	TRUE	19463	6.0182436611008	3234	0	0	352.8	370.939	Gender Neutral	387.985
C06G4.4	WBGene00015558	C06G4.4.1	III	-	0.578757	FALSE	3817	8.59684684684685	444	0	0	0.3	229.043	Spermatogenic	18.786
clp-1	WBGene00000542	C06G4.2a.1	III	+	0.579202	TRUE	68197	14.0207648026316	4864	286	0.0587993421052632	21.2	25.3904	Gender Neutral	62.865
hrpk-2	WBGene00015557	C06G4.1.1	III	+	0.579578	TRUE	30446	9.16496086694762	3322	0	0	12.4	47.6912	Gender Neutral	60.944
npr-17	WBGene00015559	C06G4.5.1	III	-	0.579932	FALSE	107654	19.4041095890411	5548	463	0.0834534967555876	1	NA	NA	0.675
C06G4.6	WBGene00044446	C06G4.6.1	III	+	0.580765	FALSE	18694	13.5857558139535	1376	0	0	0	NA	NA	2.211
cit-1.1	WBGene00000507	F44B9.4a.1	III	-	0.580982	TRUE	56065	16.8870481927711	3320	144	0.0433734939759036	25.4	49.0944	Gender Neutral	29.566
cit-1.2	WBGene00000508	F44B9.3a.1	III	+	0.581265	TRUE	27993	11.21065278334	2497	61	0.0244293151782139	13.3	23.7103	Gender Neutral	107.817
F44B9.5	WBGene00018408	F44B9.5.1	III	-	0.581495	TRUE	99978	37.7417893544734	2649	401	0.151377878444696	34.6	70.0216	Gender Neutral	72.675
lin-36	WBGene00003021	F44B9.6.1	III	-	0.58177	TRUE	50143	13.3750333422246	3749	187	0.0498799679914644	31.9	31.244	Gender Neutral	170.927
F44B9.2	WBGene00018407	F44B9.2.1	III	+	0.582118	FALSE	33577	12.5992495309568	2665	146	0.0547842401500938	0.1	1.23261	Spermatogenic	5.004
mdt-30	WBGene00004125	F44B9.7.1	III	-	0.582325	TRUE	36529	13.1636036036036	2775	93	0.0335135135135135	24.5	34.2833	Gender Neutral	54.149
F44B9.8	WBGene00018409	F44B9.8.1	III	-	0.582494	TRUE	15272	11.4397003745318	1335	0	0	83.7	105.891	Gender Neutral	203.094
F44B9.9	WBGene00018410	F44B9.9.1	III	-	0.582603	FALSE	21298	18.3761863675582	1159	52	0.0448662640207075	0.1	9.58308	Spermatogenic	11.957
F44B9.10	WBGene00018411	F44B9.10.1	III	-	0.582751	FALSE	87186	42.9699359290291	2029	570	0.280926564810251	0	NA	NA	0.024
dpf-6	WBGene00001059	F44B9.1a.1	III	+	0.58327	FALSE	33276	11.602510460251	2868	0	0	0	NA	NA	9.88
K12H4.6	WBGene00019681	K12H4.6.1	III	-	0.583491	FALSE	1192	3.9866220735786	299	0	0	0	28.1879	Spermatogenic	13.558
K12H4.5	WBGene00019680	K12H4.5.1	III	+	0.58363	TRUE	2187	7.43877551020408	294	0	0	178.5	443.046	Gender Neutral	273.993
spcs-3	WBGene00019679	K12H4.4.1	III	+	0.583686	TRUE	7138	9.51733333333333	750	0	0	180.6	197.855	Gender Neutral	235.163
K12H4.3	WBGene00019678	K12H4.3.1	III	+	0.583785	TRUE	17823	12.2747933884298	1452	61	0.0420110192837466	25.2	122.517	Gender Neutral	116.226
K12H4.2	WBGene00019677	K12H4.2.1	III	+	0.583877	TRUE	6246	9.3502994011976	668	0	0	30.3	24.3678	Gender Neutral	48.236
K12H4.7	WBGene00019682	K12H4.7.1	III	-	0.584002	FALSE	19413	7.62190812720848	2547	21	0.00824499411071849	0.1	21.327	Gender Neutral	92.827
pros-1	WBGene00000448	K12H4.1.1	III	+	0.58541	FALSE	34644	9.39370932754881	3688	0	0	0.1	NA	NA	1.096
dcr-1	WBGene00000939	K12H4.8.1	III	-	0.585919	TRUE	106928	13.0958971218616	8165	183	0.0224127372933252	9.8	47.5842	Gender Neutral	101.203
apc-2	WBGene00000143	K06H7.6.1	III	+	0.58635	TRUE	38188	12.9144403111261	2957	22	0.00743997294555293	15.8	50.1231	Gender Neutral	79.178
K06H7.7	WBGene00019458	K06H7.7.1	III	-	0.586531	TRUE	19926	11.8607142857143	1680	42	0.025	19.5	36.6108	Gender Neutral	47.648
grp-1	WBGene00001743	K06H7.4.1	III	+	0.586696	TRUE	49988	21.6491987873538	2309	277	0.119965352966652	29.6	48.7116	Gender Neutral	82.675
vms-1	WBGene00019457	K06H7.3.1	III	+	0.586921	TRUE	61113	20.8292433537832	2934	244	0.0831629175187457	15.7	62.0025	Gender Neutral	62.09
idi-1	WBGene00019460	K06H7.9.1	III	+	0.587089	TRUE	27463	22.696694214876	1210	222	0.183471074380165	73.4	58.1474	Gender Neutral	103.814
K06H7.2	WBGene00019456	K06H7.2.1	III	+	0.587275	FALSE	46726	18.0828173374613	2584	72	0.0278637770897833	1.4	1.9191	Gender Neutral	9.184
K06H7.8	WBGene00019459	K06H7.8.1	III	-	0.587461	FALSE	12317	8.69230769230769	1417	0	0	0	108.775	Spermatogenic	14.353
K06H7.1	WBGene00019455	K06H7.1.1	III	+	0.587645	FALSE	20903	15.9321646341463	1312	0	0	0.1	NA	NA	9.246
plk-1	WBGene00004042	C14B9.4.1	III	+	0.58783	TRUE	12836	5.39327731092437	2380	0	0	329.1	141.672	Gender Neutral	348.471
C14B9.3	WBGene00015753	C14B9.3.1	III	+	0.58837	FALSE	28445	12.0173215040135	2367	0	0	0.2	0.467915	Spermatogenic	3.434
gei-8	WBGene00001565	C14B9.6a.1	III	-	0.588832	TRUE	120233	12.7311520542143	9444	243	0.0257306226175349	10.1	25.265	Spermatogenic	41.18
rpl-21	WBGene00004433	C14B9.7.1	III	-	0.589816	TRUE	3010	4.78537360890302	629	0	0	145.4	5570.9	Gender Neutral	1714.935
C14B9.10	WBGene00015755	C14B9.10.1	III	+	0.589937	TRUE	36980	26.2828713574982	1407	233	0.165600568585643	386.9	887.811	Gender Neutral	27.077
C14B9.2	WBGene00015752	C14B9.2.1	III	+	0.590188	TRUE	25116	9.2	2730	21	0.00769230769230769	11.6	46.5672	Spermatogenic	107.085
hsp-12.2	WBGene00002011	C14B9.1.1	III	+	0.590462	FALSE	18809	13.729197080292	1370	91	0.0664233576642336	1.6	37.0802	Spermatogenic	6.729
C14B9.8	WBGene00015754	C14B9.8a.1	III	-	0.590712	TRUE	43620	9.27493089517329	4703	76	0.0161598979374867	11.9	14.2352	Gender Neutral	106.193
mrpl-18	WBGene00017044	D2007.4.1	III	+	0.590943	TRUE	14718	17.563245823389	838	70	0.0835322195704057	77	105.805	Gender Neutral	95.442
D2007.2	WBGene00017042	D2007.2b.1	III	+	0.5914	FALSE	94718	17.1063752934802	5537	317	0.0572512190716995	0.2	NA	NA	0.448
D2007.1	WBGene00017041	D2007.1.1	III	+	0.591688	FALSE	4123	8.77234042553192	470	0	0	0.1	NA	NA	4.918
atg-13	WBGene00017045	D2007.5.1	III	-	0.59179	TRUE	26399	12.6129956999522	2093	115	0.0549450549450549	15.3	19.5502	Oogenic	62.829
cil-1	WBGene00086546	C50C3.7.1	III	-	0.592026	TRUE	20964	10.9472584856397	1915	21	0.0109660574412533	31.8	38.1571	Gender Neutral	118.272
bath-42	WBGene00016803	C50C3.8.1	III	-	0.592188	TRUE	12768	8.73921971252567	1461	0	0	155.1	162.566	Gender Neutral	264.295
prp-8	WBGene00004187	C50C3.6.1	III	+	0.592604	TRUE	47794	6.03383411185456	7921	0	0	44.3	84.1255	Gender Neutral	284.172
C50C3.12	WBGene00016804	C50C3.12.1	III	+	0.593214	FALSE	6661	18.977207977208	351	0	0	0.1	NA	NA	0
C50C3.5	WBGene00016801	C50C3.5.1	III	+	0.593434	FALSE	15060	14.4529750479846	1042	68	0.0652591170825336	0.7	NA	NA	3.473
C50C3.2	WBGene00016800	C50C3.2.1	III	+	0.593858	FALSE	67423	9.13467009890259	7381	30	0.00406448990651673	0	46.7273	Spermatogenic	33.87
C50C3.19	WBGene00220258	C50C3.19.1	III	+	0.594251	NA	2855	6.06157112526539	471	0	0	NA	12.8572	Spermatogenic	79.054
C50C3.1	WBGene00016799	C50C3.1.1	III	+	0.594379	TRUE	21523	13.3269349845201	1615	80	0.0495356037151703	53.8	61.8921	Gender Neutral	72.563
unc-36	WBGene00006772	C50C3.9a.1	III	-	0.594725	FALSE	112665	15.9446645909992	7066	425	0.0601471836965752	0.3	1.07714	Gender Neutral	2.99
snb-5	WBGene00004899	C30A5.5.1	III	+	0.595199	FALSE	17759	8.77420948616601	2024	0	0	0.1	91.8077	Spermatogenic	0.054
C30A5.10	WBGene00016242	C30A5.10a.1	III	-	0.595449	FALSE	61337	13.3602700936615	4591	122	0.0265737312132433	0	NA	NA	0.011
unc-86	WBGene00006818	C30A5.7b.1	III	-	0.595967	FALSE	36704	11.4235916588858	3213	0	0	0	NA	NA	1.429
C30A5.16	WBGene00206533	C30A5.16.1	III	+	0.596268	NA	11744	12.1197110423117	969	0	0	NA	NA	NA	0
mob-4	WBGene00016238	C30A5.3.1	III	+	0.596756	TRUE	6545	7.12962962962963	918	0	0	131.1	180.87	Gender Neutral	276.033
rfs-1	WBGene00004342	C30A5.2.1	III	+	0.596857	FALSE	11499	12.3911637931034	928	0	0	0.3	16.3917	Gender Neutral	74.848
fbxl-1	WBGene00015350	C02F5.7b.1	III	+	0.597151	FALSE	30010	13.2319223985891	2268	152	0.0670194003527337	1.1	13.237	Gender Neutral	45.199
henn-1	WBGene00015349	C02F5.6b.1	III	+	0.597336	TRUE	19738	10.8809261300992	1814	0	0	14.3	75.8185	Gender Neutral	74.756
C02F5.14	WBGene00044445	C02F5.14.1	III	-	0.597443	FALSE	16058	19.0712589073634	842	33	0.0391923990498812	0.2	0.20445	Gender Neutral	13.325
C02F5.5	WBGene00015348	C02F5.5.1	III	+	0.597552	FALSE	3513	5.43808049535604	646	0	0	0.1	451.68	Spermatogenic	80.394
tsp-2	WBGene00006628	C02F5.11.1	III	-	0.597617	FALSE	8195	9.20786516853933	890	0	0	0.1	NA	NA	2.787
tsp-1	WBGene00006627	C02F5.8.1	III	-	0.597714	FALSE	12793	10.1612390786338	1259	0	0	0	NA	NA	0.99
C02F5.12	WBGene00015352	C02F5.12.1	III	-	0.597941	TRUE	26097	13.5498442367601	1926	0	0	4.4	0.521209	Oogenic	13.778
pbs-6	WBGene00003952	C02F5.9.1	III	-	0.598068	TRUE	4066	4.6735632183908	870	0	0	604.3	484.456	Gender Neutral	255.949
cids-1	WBGene00015347	C02F5.4.1	III	+	0.598168	TRUE	15496	13.1322033898305	1180	0	0	32.1	52.2983	Gender Neutral	84.626
C02F5.3	WBGene00015346	C02F5.3.1	III	+	0.598276	TRUE	9326	7.47874899759423	1247	0	0	25.6	111.437	Gender Neutral	123.175
C02F5.13	WBGene00015353	C02F5.13.1	III	+	0.598384	TRUE	22155	17.0030698388335	1303	69	0.0529547198772064	98.5	22.6092	Gender Neutral	101.845
C02F5.10	WBGene00015351	C02F5.10.1	III	-	0.598464	FALSE	7655	10.3445945945946	740	0	0	0.6	118.895	Spermatogenic	23.949
C02F5.2	WBGene00015345	C02F5.2.1	III	+	0.598521	FALSE	4818	9.15969581749049	526	0	0	0.1	107.526	Spermatogenic	17.352
knl-1	WBGene00002231	C02F5.1.1	III	+	0.598695	TRUE	29738	8.98972188633615	3308	0	0	25.1	83.2259	Gender Neutral	124.439
F09G8.5	WBGene00017320	F09G8.5.1	III	+	0.598984	FALSE	31056	11.8942933741861	2611	20	0.00765990042129452	0.2	NA	NA	1.131
ncr-2	WBGene00003562	F09G8.4.1	III	+	0.5994	FALSE	70367	9.58156318082789	7344	93	0.0126633986928105	0.1	42.7082	Spermatogenic	13.852
col-91	WBGene00000666	F09G8.6.1	III	-	0.599475	FALSE	5351	4.59707903780069	1164	0	0	0	3.02619	Gender Neutral	192.78
mrps-9	WBGene00017319	F09G8.3.1	III	+	0.599754	TRUE	27824	16.6610778443114	1670	186	0.111377245508982	25.5	61.3618	Gender Neutral	71.504
F09G8.7	WBGene00017321	F09G8.7.1	III	-	0.599845	TRUE	5484	13.4411764705882	408	51	0.125	117.5	126.962	Gender Neutral	73.463
crn-7	WBGene00007056	F09G8.2.1	III	+	0.599951	FALSE	21930	11.7398286937901	1868	0	0	0.8	4.63103	Spermatogenic	9.193
mps-4	WBGene00017323	F09G8.9.1	III	-	0.600059	FALSE	7563	12.480198019802	606	0	0	0.1	NA	NA	0
F09G8.10	WBGene00044444	F09G8.10a.1	III	-	0.600111	FALSE	7413	10.2389502762431	724	0	0	0.1	NA	NA	1.739
clec-160	WBGene00017322	F09G8.8.1	III	-	0.600305	FALSE	34025	11.4794197031039	2964	64	0.0215924426450742	0	0.524904	Gender Neutral	5.145
mig-10	WBGene00003243	F10E9.6c.1	III	+	0.6016	TRUE	430735	16.2762620918984	26464	1317	0.0497657194679565	3.5	1.4438	Gender Neutral	3.856
F10E9.7	WBGene00017358	F10E9.7.1	III	-	0.602596	TRUE	5196	11.5982142857143	448	0	0	95.7	101.612	Gender Neutral	5.793
F10E9.5	WBGene00017357	F10E9.5.1	III	+	0.602739	TRUE	14843	19.7380319148936	752	110	0.146276595744681	23.4	49.0466	Gender Neutral	82.745
F10E9.4	WBGene00017356	F10E9.4.1	III	+	0.602817	NA	20431	18.1447602131439	1126	109	0.0968028419182948	NA	62.3809	Gender Neutral	62.797
F10E9.3	WBGene00017355	F10E9.3.1	III	+	0.603005	TRUE	15883	11.5261248185776	1378	62	0.0449927431059507	62.1	40.8475	Gender Neutral	108.387
